entry_va,entry_rva,name,namespace,signature,calling_convention,return_type,parameter_count,parameter_types,is_thunk,is_external,body_min_va,body_max_va
4203616,9312,FUN_00402460,Global,undefined FUN_00402460(void),unknown,undefined,0,,False,False,4203616,4203650
4203664,9360,FUN_00402490,Global,undefined FUN_00402490(void),unknown,undefined,0,,False,False,4203664,4203676
4203680,9376,FUN_004024a0,Global,undefined FUN_004024a0(void),unknown,undefined,0,,False,False,4203680,4203692
4203696,9392,FUN_004024b0,Global,undefined FUN_004024b0(void),unknown,undefined,0,,False,False,4203696,4203710
4203712,9408,FUN_004024c0,Global,undefined FUN_004024c0(void),unknown,undefined,0,,False,False,4203712,4203724
4203728,9424,FUN_004024d0,Global,undefined FUN_004024d0(void),unknown,undefined,0,,False,False,4203728,4203755
4203760,9456,FUN_004024f0,Global,undefined FUN_004024f0(void),unknown,undefined,0,,False,False,4203760,4203774
4203776,9472,FUN_00402500,Global,undefined FUN_00402500(void),unknown,undefined,0,,False,False,4203776,4203790
4203792,9488,FUN_00402510,Global,undefined FUN_00402510(void),unknown,undefined,0,,False,False,4203792,4203806
4203808,9504,FUN_00402520,Global,undefined FUN_00402520(void),unknown,undefined,0,,False,False,4203808,4203822
4203824,9520,FUN_00402530,Global,undefined FUN_00402530(void),unknown,undefined,0,,False,False,4203824,4203838
4203840,9536,FUN_00402540,Global,undefined FUN_00402540(void),unknown,undefined,0,,False,False,4203840,4203854
4203856,9552,FUN_00402550,Global,undefined FUN_00402550(void),unknown,undefined,0,,False,False,4203856,4203870
4203872,9568,FUN_00402560,Global,undefined FUN_00402560(void),unknown,undefined,0,,False,False,4203872,4203886
4203888,9584,FUN_00402570,Global,undefined FUN_00402570(void),unknown,undefined,0,,False,False,4203888,4203902
4203904,9600,FUN_00402580,Global,undefined FUN_00402580(void),unknown,undefined,0,,False,False,4203904,4203918
4203920,9616,FUN_00402590,Global,undefined FUN_00402590(void),unknown,undefined,0,,False,False,4203920,4203934
4203936,9632,FUN_004025a0,Global,undefined FUN_004025a0(void),unknown,undefined,0,,False,False,4203936,4203950
4203952,9648,FUN_004025b0,Global,undefined FUN_004025b0(void),unknown,undefined,0,,False,False,4203952,4203966
4203968,9664,FUN_004025c0,Global,undefined FUN_004025c0(void),unknown,undefined,0,,False,False,4203968,4203980
4203984,9680,FUN_004025d0,Global,undefined FUN_004025d0(void),unknown,undefined,0,,False,False,4203984,4203996
4204000,9696,FUN_004025e0,Global,undefined FUN_004025e0(void),unknown,undefined,0,,False,False,4204000,4204014
4204016,9712,FUN_004025f0,Global,undefined FUN_004025f0(void),unknown,undefined,0,,False,False,4204016,4204028
4204032,9728,FUN_00402600,Global,undefined FUN_00402600(void),unknown,undefined,0,,False,False,4204032,4204059
4204064,9760,FUN_00402620,Global,undefined FUN_00402620(void),unknown,undefined,0,,False,False,4204064,4204078
4204080,9776,FUN_00402630,Global,undefined FUN_00402630(void),unknown,undefined,0,,False,False,4204080,4204094
4204096,9792,FUN_00402640,Global,undefined FUN_00402640(void),unknown,undefined,0,,False,False,4204096,4204110
4204112,9808,FUN_00402650,Global,undefined FUN_00402650(void),unknown,undefined,0,,False,False,4204112,4204126
4204128,9824,FUN_00402660,Global,undefined FUN_00402660(void),unknown,undefined,0,,False,False,4204128,4204142
4204144,9840,FUN_00402670,Global,undefined FUN_00402670(void),unknown,undefined,0,,False,False,4204144,4204158
4204160,9856,FUN_00402680,Global,undefined FUN_00402680(void),unknown,undefined,0,,False,False,4204160,4204174
4204176,9872,FUN_00402690,Global,undefined FUN_00402690(void),unknown,undefined,0,,False,False,4204176,4204190
4204192,9888,FUN_004026a0,Global,undefined FUN_004026a0(void),unknown,undefined,0,,False,False,4204192,4204206
4204208,9904,FUN_004026b0,Global,undefined FUN_004026b0(void),unknown,undefined,0,,False,False,4204208,4204222
4204224,9920,FUN_004026c0,Global,undefined FUN_004026c0(void),unknown,undefined,0,,False,False,4204224,4204238
4204240,9936,FUN_004026d0,Global,undefined FUN_004026d0(void),unknown,undefined,0,,False,False,4204240,4204254
4204256,9952,FUN_004026e0,Global,undefined FUN_004026e0(void),unknown,undefined,0,,False,False,4204256,4204290
4204304,10000,FUN_00402710,Global,undefined FUN_00402710(void),unknown,undefined,0,,False,False,4204304,4204341
4204352,10048,FUN_00402740,Global,undefined FUN_00402740(void),unknown,undefined,0,,False,False,4204352,4204386
4204400,10096,FUN_00402770,Global,undefined FUN_00402770(void),unknown,undefined,0,,False,False,4204400,4204412
4204416,10112,FUN_00402780,Global,undefined FUN_00402780(void),unknown,undefined,0,,False,False,4204416,4204428
4204432,10128,FUN_00402790,Global,undefined FUN_00402790(void),unknown,undefined,0,,False,False,4204432,4204446
4204448,10144,FUN_004027a0,Global,undefined FUN_004027a0(void),unknown,undefined,0,,False,False,4204448,4204460
4204464,10160,FUN_004027b0,Global,undefined FUN_004027b0(void),unknown,undefined,0,,False,False,4204464,4204491
4204496,10192,FUN_004027d0,Global,undefined FUN_004027d0(void),unknown,undefined,0,,False,False,4204496,4204510
4204512,10208,FUN_004027e0,Global,undefined FUN_004027e0(void),unknown,undefined,0,,False,False,4204512,4204526
4204528,10224,FUN_004027f0,Global,undefined FUN_004027f0(void),unknown,undefined,0,,False,False,4204528,4204542
4204544,10240,FUN_00402800,Global,undefined FUN_00402800(void),unknown,undefined,0,,False,False,4204544,4204558
4204560,10256,FUN_00402810,Global,undefined FUN_00402810(void),unknown,undefined,0,,False,False,4204560,4204574
4204576,10272,FUN_00402820,Global,undefined FUN_00402820(void),unknown,undefined,0,,False,False,4204576,4204590
4204592,10288,FUN_00402830,Global,undefined FUN_00402830(void),unknown,undefined,0,,False,False,4204592,4204606
4204608,10304,FUN_00402840,Global,undefined FUN_00402840(void),unknown,undefined,0,,False,False,4204608,4204622
4204624,10320,FUN_00402850,Global,undefined FUN_00402850(void),unknown,undefined,0,,False,False,4204624,4204638
4204640,10336,FUN_00402860,Global,undefined FUN_00402860(void),unknown,undefined,0,,False,False,4204640,4204654
4204656,10352,FUN_00402870,Global,undefined FUN_00402870(void),unknown,undefined,0,,False,False,4204656,4204670
4204672,10368,FUN_00402880,Global,undefined FUN_00402880(void),unknown,undefined,0,,False,False,4204672,4204686
4204688,10384,FUN_00402890,Global,undefined FUN_00402890(void),unknown,undefined,0,,False,False,4204688,4204722
4204736,10432,FUN_004028c0,Global,undefined FUN_004028c0(void),unknown,undefined,0,,False,False,4204736,4204773
4204784,10480,FUN_004028f0,Global,undefined FUN_004028f0(void),unknown,undefined,0,,False,False,4204784,4204818
4204832,10528,FUN_00402920,Global,undefined FUN_00402920(void),unknown,undefined,0,,False,False,4204832,4204844
4204848,10544,FUN_00402930,Global,undefined FUN_00402930(void),unknown,undefined,0,,False,False,4204848,4204860
4204864,10560,FUN_00402940,Global,undefined FUN_00402940(void),unknown,undefined,0,,False,False,4204864,4204878
4204880,10576,FUN_00402950,Global,undefined FUN_00402950(void),unknown,undefined,0,,False,False,4204880,4204892
4204896,10592,FUN_00402960,Global,undefined FUN_00402960(void),unknown,undefined,0,,False,False,4204896,4204933
4204944,10640,FUN_00402990,Global,undefined FUN_00402990(void),unknown,undefined,0,,False,False,4204944,4204978
4204992,10688,FUN_004029c0,Global,undefined FUN_004029c0(void),unknown,undefined,0,,False,False,4204992,4205004
4205008,10704,FUN_004029d0,Global,undefined FUN_004029d0(void),unknown,undefined,0,,False,False,4205008,4205020
4205024,10720,FUN_004029e0,Global,undefined FUN_004029e0(void),unknown,undefined,0,,False,False,4205024,4205038
4205040,10736,FUN_004029f0,Global,undefined FUN_004029f0(void),unknown,undefined,0,,False,False,4205040,4205052
4205056,10752,FUN_00402a00,Global,undefined FUN_00402a00(void),unknown,undefined,0,,False,False,4205056,4205083
4205088,10784,FUN_00402a20,Global,undefined FUN_00402a20(void),unknown,undefined,0,,False,False,4205088,4205102
4205104,10800,FUN_00402a30,Global,undefined FUN_00402a30(void),unknown,undefined,0,,False,False,4205104,4205118
4205120,10816,FUN_00402a40,Global,undefined FUN_00402a40(void),unknown,undefined,0,,False,False,4205120,4205134
4205136,10832,FUN_00402a50,Global,undefined FUN_00402a50(void),unknown,undefined,0,,False,False,4205136,4205150
4205152,10848,FUN_00402a60,Global,undefined FUN_00402a60(void),unknown,undefined,0,,False,False,4205152,4205166
4205168,10864,FUN_00402a70,Global,undefined FUN_00402a70(void),unknown,undefined,0,,False,False,4205168,4205182
4205184,10880,FUN_00402a80,Global,undefined FUN_00402a80(void),unknown,undefined,0,,False,False,4205184,4205198
4205200,10896,FUN_00402a90,Global,undefined FUN_00402a90(void),unknown,undefined,0,,False,False,4205200,4205214
4205216,10912,FUN_00402aa0,Global,undefined FUN_00402aa0(void),unknown,undefined,0,,False,False,4205216,4205230
4205232,10928,FUN_00402ab0,Global,undefined FUN_00402ab0(void),unknown,undefined,0,,False,False,4205232,4205246
4205248,10944,FUN_00402ac0,Global,undefined FUN_00402ac0(void),unknown,undefined,0,,False,False,4205248,4205262
4205264,10960,FUN_00402ad0,Global,undefined FUN_00402ad0(void),unknown,undefined,0,,False,False,4205264,4205278
4205280,10976,FUN_00402ae0,Global,undefined FUN_00402ae0(void),unknown,undefined,0,,False,False,4205280,4205317
4205328,11024,FUN_00402b10,Global,undefined FUN_00402b10(void),unknown,undefined,0,,False,False,4205328,4205365
4205376,11072,FUN_00402b40,Global,undefined FUN_00402b40(void),unknown,undefined,0,,False,False,4205376,4205410
4205424,11120,FUN_00402b70,Global,undefined FUN_00402b70(void),unknown,undefined,0,,False,False,4205424,4205450
4205456,11152,FUN_00402b90,Global,undefined FUN_00402b90(void),unknown,undefined,0,,False,False,4205456,4205468
4205472,11168,FUN_00402ba0,Global,undefined FUN_00402ba0(void),unknown,undefined,0,,False,False,4205472,4205484
4205488,11184,FUN_00402bb0,Global,undefined FUN_00402bb0(void),unknown,undefined,0,,False,False,4205488,4205502
4205504,11200,FUN_00402bc0,Global,undefined FUN_00402bc0(void),unknown,undefined,0,,False,False,4205504,4205516
4205520,11216,FUN_00402bd0,Global,undefined FUN_00402bd0(void),unknown,undefined,0,,False,False,4205520,4205547
4205552,11248,FUN_00402bf0,Global,undefined FUN_00402bf0(void),unknown,undefined,0,,False,False,4205552,4205566
4205568,11264,FUN_00402c00,Global,undefined FUN_00402c00(void),unknown,undefined,0,,False,False,4205568,4205582
4205584,11280,FUN_00402c10,Global,undefined FUN_00402c10(void),unknown,undefined,0,,False,False,4205584,4205598
4205600,11296,FUN_00402c20,Global,undefined FUN_00402c20(void),unknown,undefined,0,,False,False,4205600,4205614
4205616,11312,FUN_00402c30,Global,undefined FUN_00402c30(void),unknown,undefined,0,,False,False,4205616,4205630
4205632,11328,FUN_00402c40,Global,undefined FUN_00402c40(void),unknown,undefined,0,,False,False,4205632,4205646
4205648,11344,FUN_00402c50,Global,undefined FUN_00402c50(void),unknown,undefined,0,,False,False,4205648,4205662
4205664,11360,FUN_00402c60,Global,undefined FUN_00402c60(void),unknown,undefined,0,,False,False,4205664,4205678
4205680,11376,FUN_00402c70,Global,undefined FUN_00402c70(void),unknown,undefined,0,,False,False,4205680,4205694
4205696,11392,FUN_00402c80,Global,undefined FUN_00402c80(void),unknown,undefined,0,,False,False,4205696,4205710
4205712,11408,FUN_00402c90,Global,undefined FUN_00402c90(void),unknown,undefined,0,,False,False,4205712,4205726
4205728,11424,FUN_00402ca0,Global,undefined FUN_00402ca0(void),unknown,undefined,0,,False,False,4205728,4205742
4205744,11440,FUN_00402cb0,Global,undefined FUN_00402cb0(void),unknown,undefined,0,,False,False,4205744,4205778
4205792,11488,FUN_00402ce0,Global,undefined FUN_00402ce0(void),unknown,undefined,0,,False,False,4205792,4205829
4205840,11536,FUN_00402d10,Global,undefined FUN_00402d10(void),unknown,undefined,0,,False,False,4205840,4205874
4205888,11584,FUN_00402d40,Global,undefined FUN_00402d40(void),unknown,undefined,0,,False,False,4205888,4205900
4205904,11600,FUN_00402d50,Global,undefined FUN_00402d50(void),unknown,undefined,0,,False,False,4205904,4205916
4205920,11616,FUN_00402d60,Global,undefined FUN_00402d60(void),unknown,undefined,0,,False,False,4205920,4205934
4205936,11632,FUN_00402d70,Global,undefined FUN_00402d70(void),unknown,undefined,0,,False,False,4205936,4205948
4205952,11648,FUN_00402d80,Global,undefined FUN_00402d80(void),unknown,undefined,0,,False,False,4205952,4205979
4205984,11680,FUN_00402da0,Global,undefined FUN_00402da0(void),unknown,undefined,0,,False,False,4205984,4205998
4206000,11696,FUN_00402db0,Global,undefined FUN_00402db0(void),unknown,undefined,0,,False,False,4206000,4206014
4206016,11712,FUN_00402dc0,Global,undefined FUN_00402dc0(void),unknown,undefined,0,,False,False,4206016,4206030
4206032,11728,FUN_00402dd0,Global,undefined FUN_00402dd0(void),unknown,undefined,0,,False,False,4206032,4206046
4206048,11744,FUN_00402de0,Global,undefined FUN_00402de0(void),unknown,undefined,0,,False,False,4206048,4206062
4206064,11760,FUN_00402df0,Global,undefined FUN_00402df0(void),unknown,undefined,0,,False,False,4206064,4206078
4206080,11776,FUN_00402e00,Global,undefined FUN_00402e00(void),unknown,undefined,0,,False,False,4206080,4206094
4206096,11792,FUN_00402e10,Global,undefined FUN_00402e10(void),unknown,undefined,0,,False,False,4206096,4206110
4206112,11808,FUN_00402e20,Global,undefined FUN_00402e20(void),unknown,undefined,0,,False,False,4206112,4206126
4206128,11824,FUN_00402e30,Global,undefined FUN_00402e30(void),unknown,undefined,0,,False,False,4206128,4206142
4206144,11840,FUN_00402e40,Global,undefined FUN_00402e40(void),unknown,undefined,0,,False,False,4206144,4206158
4206160,11856,FUN_00402e50,Global,undefined FUN_00402e50(void),unknown,undefined,0,,False,False,4206160,4206174
4206176,11872,FUN_00402e60,Global,undefined FUN_00402e60(void),unknown,undefined,0,,False,False,4206176,4206213
4206224,11920,FUN_00402e90,Global,undefined FUN_00402e90(void),unknown,undefined,0,,False,False,4206224,4206261
4206272,11968,FUN_00402ec0,Global,undefined FUN_00402ec0(void),unknown,undefined,0,,False,False,4206272,4206306
4206320,12016,FUN_00402ef0,Global,undefined FUN_00402ef0(void),unknown,undefined,0,,False,False,4206320,4206332
4206336,12032,FUN_00402f00,Global,undefined FUN_00402f00(void),unknown,undefined,0,,False,False,4206336,4206348
4206352,12048,FUN_00402f10,Global,undefined FUN_00402f10(void),unknown,undefined,0,,False,False,4206352,4206366
4206368,12064,FUN_00402f20,Global,undefined FUN_00402f20(void),unknown,undefined,0,,False,False,4206368,4206380
4206384,12080,FUN_00402f30,Global,undefined FUN_00402f30(void),unknown,undefined,0,,False,False,4206384,4206411
4206416,12112,FUN_00402f50,Global,undefined FUN_00402f50(void),unknown,undefined,0,,False,False,4206416,4206430
4206432,12128,FUN_00402f60,Global,undefined FUN_00402f60(void),unknown,undefined,0,,False,False,4206432,4206446
4206448,12144,FUN_00402f70,Global,undefined FUN_00402f70(void),unknown,undefined,0,,False,False,4206448,4206462
4206464,12160,FUN_00402f80,Global,undefined FUN_00402f80(void),unknown,undefined,0,,False,False,4206464,4206478
4206480,12176,FUN_00402f90,Global,undefined FUN_00402f90(void),unknown,undefined,0,,False,False,4206480,4206494
4206496,12192,FUN_00402fa0,Global,undefined FUN_00402fa0(void),unknown,undefined,0,,False,False,4206496,4206510
4206512,12208,FUN_00402fb0,Global,undefined FUN_00402fb0(void),unknown,undefined,0,,False,False,4206512,4206526
4206528,12224,FUN_00402fc0,Global,undefined FUN_00402fc0(void),unknown,undefined,0,,False,False,4206528,4206542
4206544,12240,FUN_00402fd0,Global,undefined FUN_00402fd0(void),unknown,undefined,0,,False,False,4206544,4206558
4206560,12256,FUN_00402fe0,Global,undefined FUN_00402fe0(void),unknown,undefined,0,,False,False,4206560,4206574
4206576,12272,FUN_00402ff0,Global,undefined FUN_00402ff0(void),unknown,undefined,0,,False,False,4206576,4206590
4206592,12288,FUN_00403000,Global,undefined FUN_00403000(void),unknown,undefined,0,,False,False,4206592,4206606
4206608,12304,FUN_00403010,Global,undefined FUN_00403010(void),unknown,undefined,0,,False,False,4206608,4206642
4206656,12352,FUN_00403040,Global,undefined FUN_00403040(void),unknown,undefined,0,,False,False,4206656,4206693
4206704,12400,FUN_00403070,Global,undefined FUN_00403070(void),unknown,undefined,0,,False,False,4206704,4206741
4206752,12448,FUN_004030a0,Global,undefined FUN_004030a0(void),unknown,undefined,0,,False,False,4206752,4206786
4206800,12496,FUN_004030d0,Global,undefined FUN_004030d0(void),unknown,undefined,0,,False,False,4206800,4206812
4206816,12512,FUN_004030e0,Global,undefined FUN_004030e0(void),unknown,undefined,0,,False,False,4206816,4206828
4206832,12528,FUN_004030f0,Global,undefined FUN_004030f0(void),unknown,undefined,0,,False,False,4206832,4206846
4206848,12544,FUN_00403100,Global,undefined FUN_00403100(void),unknown,undefined,0,,False,False,4206848,4206860
4206864,12560,FUN_00403110,Global,undefined FUN_00403110(void),unknown,undefined,0,,False,False,4206864,4206891
